Date,Time,Datetime,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max,SN,F10.7obs,F10.7adj,ap_value,Kp_value
2023-09-23,23:00:00,2023-09-23 23:00:00,1,4.73,4.55,4.89,-2.86,-3.2,-2.22,2.71,2.42,3.34,-2.54,-3.25,-2.0,135.28,118.25,141.16,-32.45,-42.22,-25.81,2.07,1.29,3.38,386.0,319.9,465.9,14704,9573,203872,195.0,173.0,174.1,0,1.6665
2023-09-24,00:00:00,2023-09-24 00:00:00,1,4.52,4.38,4.63,-3.07,-3.47,-2.77,2.38,1.67,2.84,-2.26,-2.72,-1.9,142.16,132.3,148.98,-30.34,-36.9,-24.2,3.17,2.91,3.29,465.5,464.3,466.6,197889,191563,206442,175.0,173.7,174.8,7,2.0
2023-09-24,01:00:00,2023-09-24 01:00:00,1,4.44,4.35,4.57,-2.69,-3.7,-1.89,2.63,1.64,3.19,-2.26,-4.14,-1.07,136.31,104.89,153.61,-30.38,-65.21,-13.96,3.13,1.0,3.3,464.7,317.6,466.0,194827,5303,206240,175.0,173.7,174.8,7,2.0
2023-09-24,02:00:00,2023-09-24 02:00:00,1,4.73,4.53,4.79,0.72,-1.08,1.19,1.74,1.02,2.27,-4.35,-4.53,-3.96,70.91,41.23,113.9,-66.63,-72.07,-57.92,2.93,1.75,6.29,322.5,300.0,330.0,10190,5596,91636,175.0,173.7,174.8,0,1.1665
2023-09-24,03:00:00,2023-09-24 03:00:00,1,4.63,4.54,4.74,0.59,-0.69,1.06,2.12,1.45,2.75,-4.01,-4.45,-3.54,75.73,61.13,100.91,-59.69,-70.04,-50.49,3.27,0.93,5.38,321.4,302.9,467.4,16895,7706,226330,175.0,173.7,174.8,5,1.333
2023-09-24,04:00:00,2023-09-24 04:00:00,1,4.53,4.31,4.66,0.08,-0.66,0.58,2.36,1.52,4.07,-3.86,-4.25,-1.78,88.14,74.62,104.29,-58.21,-69.18,-23.51,2.79,1.68,3.88,324.1,317.0,328.3,10747,6672,16335,175.0,173.7,174.8,5,1.333
2023-09-24,05:00:00,2023-09-24 05:00:00,1,4.79,4.53,5.04,0.42,-0.8,1.85,1.92,-0.15,4.11,-4.27,-4.72,-2.12,74.92,30.63,109.72,-62.35,-77.01,-27.16,3.79,2.11,4.17,327.9,321.4,336.4,11610,8192,13997,175.0,173.7,174.8,0,1.1665
2023-09-24,06:00:00,2023-09-24 06:00:00,1,5.12,4.96,5.21,1.31,0.37,1.81,-0.06,-0.78,1.29,-4.91,-5.11,-4.65,8.46,0.15,357.35,-74.28,-82.82,-67.66,4.86,3.86,6.26,335.4,322.0,337.0,10877,9494,11578,175.0,173.7,174.8,7,2.0
2023-09-24,07:00:00,2023-09-24 07:00:00,1,4.84,4.22,5.16,-0.56,-2.91,1.59,2.41,-1.97,4.17,-3.82,-4.85,0.7,91.51,24.95,351.4,-57.88,-81.45,8.11,5.38,2.42,8.6,321.5,312.5,330.5,10494,7556,16130,175.0,173.7,174.8,7,2.0
2023-09-24,08:00:00,2023-09-24 08:00:00,1,5.0,4.79,5.25,-3.66,-4.76,-2.6,1.43,-0.48,4.1,-2.11,-4.05,-0.51,151.62,120.51,180.56,-26.01,-52.84,-5.76,3.02,1.08,3.26,464.3,301.8,466.9,203529,5000,218268,175.0,173.7,174.8,0,1.1665
2023-09-24,09:00:00,2023-09-24 09:00:00,1,5.61,5.17,5.8,-2.74,-4.52,-2.05,2.22,-0.29,4.27,-3.87,-4.84,-2.5,139.89,114.49,179.08,-44.46,-63.17,-25.89,3.0,0.82,7.18,314.8,297.2,466.2,52266,5000,202112,175.0,173.7,174.8,6,1.667
2023-09-24,10:00:00,2023-09-24 10:00:00,1,5.5,5.22,5.83,-3.11,-4.26,-1.66,3.63,1.96,5.13,-2.21,-3.91,-0.93,128.69,107.23,149.66,-23.55,-45.22,-9.79,4.87,1.41,7.1,310.0,297.0,321.4,17840,6419,86261,175.0,173.7,174.8,6,1.667
2023-09-24,11:00:00,2023-09-24 11:00:00,1,5.35,4.77,5.56,-4.01,-4.65,-2.35,3.41,2.39,3.92,-0.8,-2.88,1.05,138.23,118.79,149.83,-9.19,-34.87,11.22,2.59,1.29,3.34,365.2,301.2,464.0,88230,5000,215297,175.0,173.7,174.8,0,1.1665
2023-09-24,12:00:00,2023-09-24 12:00:00,1,4.58,3.91,4.88,-3.39,-4.06,-1.64,2.74,-2.72,4.39,-0.15,-0.81,2.89,147.64,107.34,223.85,-1.8,-10.02,42.47,2.96,2.2,5.77,308.8,293.9,377.1,19173,7461,109966,175.0,173.7,174.8,4,1.0
2023-09-24,13:00:00,2023-09-24 13:00:00,1,4.34,3.53,4.83,-3.42,-4.19,-2.76,2.69,0.39,3.37,-0.24,-1.31,1.12,145.02,126.73,174.45,-3.36,-16.76,15.3,3.19,2.45,5.29,368.7,306.0,395.8,85123,17810,108545,175.0,173.7,174.8,4,1.0
2023-09-24,14:00:00,2023-09-24 14:00:00,1,4.9,4.69,5.05,-3.55,-4.19,-3.08,3.36,2.19,3.68,0.01,-0.73,0.9,139.39,130.66,151.87,0.13,-8.38,10.56,3.28,2.14,9.63,372.5,285.5,465.4,98308,9292,289740,175.0,173.7,174.8,0,1.1665
2023-09-24,15:00:00,2023-09-24 15:00:00,1,4.91,4.8,5.08,-3.27,-3.74,-2.93,3.62,3.11,3.89,-0.71,-1.18,-0.05,132.28,125.68,139.47,-8.32,-13.77,-0.63,2.91,2.53,4.42,377.4,362.2,448.2,104228,87847,128576,175.0,173.7,174.8,4,1.0
2023-09-24,16:00:00,2023-09-24 16:00:00,1,5.54,4.98,6.93,-3.27,-4.89,-2.47,3.83,3.31,5.79,-1.57,-3.06,-0.1,128.18,113.44,143.78,-16.8,-25.3,-0.93,4.43,2.31,6.24,362.6,305.3,446.1,96701,7690,130807,175.0,173.7,174.8,4,1.0
2023-09-24,17:00:00,2023-09-24 17:00:00,1,6.7,6.44,7.14,-3.32,-3.99,-1.75,4.55,3.53,5.39,-3.65,-4.75,-2.13,124.24,107.14,135.35,-34.15,-43.07,-19.06,6.15,5.58,7.18,316.5,312.4,325.9,16675,13117,18295,175.0,173.7,174.8,0,1.1665
2023-09-24,18:00:00,2023-09-24 18:00:00,1,6.59,6.26,7.36,-2.99,-4.2,-1.82,4.48,3.15,5.54,-3.84,-4.69,-2.6,123.24,108.15,137.67,-35.97,-42.58,-22.99,7.04,6.48,8.79,317.3,312.4,326.4,17083,13316,19454,175.0,173.7,174.8,67,5.667
2023-09-24,19:00:00,2023-09-24 19:00:00,1,7.45,6.34,18.89,-5.36,-7.1,-1.24,-0.34,-17.57,5.99,-3.84,-15.78,1.46,169.83,107.93,264.85,-33.36,-63.14,4.85,8.27,6.26,52.4,314.0,300.1,469.0,20090,16293,251724,175.0,173.7,174.8,67,5.667
2023-09-24,20:00:00,2023-09-24 20:00:00,1,24.86,14.74,30.8,4.37,-7.02,15.5,-16.17,-27.57,16.1,-9.39,-24.68,11.95,276.53,102.25,308.25,-28.03,-79.24,29.22,43.37,36.76,62.42,455.8,437.5,464.0,142328,102568,269679,175.0,173.7,174.8,0,1.1665
2023-09-24,21:00:00,2023-09-24 21:00:00,1,16.3,15.21,23.71,0.29,-12.39,14.06,-1.71,-18.98,10.55,-15.37,-18.67,8.83,262.04,45.66,349.08,-71.76,-86.2,28.09,42.3,36.1,47.9,459.0,450.2,472.7,170229,143607,203327,175.0,173.7,174.8,67,5.667
2023-09-24,22:00:00,2023-09-24 22:00:00,1,14.92,7.42,22.69,-0.56,-6.94,5.34,-9.48,-16.43,5.49,-2.36,-14.92,20.5,265.46,95.26,299.17,-8.17,-83.08,70.36,35.87,22.67,44.77,441.0,428.7,454.6,163553,119433,198035,175.0,173.7,174.8,67,5.667
2023-09-24,23:00:00,2023-09-24 23:00:00,1,16.73,10.21,20.0,1.91,-1.67,3.58,-10.65,-14.24,-8.0,11.86,-5.37,14.96,279.21,259.47,289.97,46.82,-27.65,56.52,27.07,22.64,31.02,448.1,437.0,453.4,228863,198687,243502,175.0,173.7,174.8,0,1.1665
2023-09-25,00:00:00,2023-09-25 00:00:00,1,17.18,11.48,19.9,-6.2,-8.95,-0.26,2.4,-19.63,7.8,-14.87,-18.8,5.97,181.11,70.09,267.09,-61.23,-80.31,16.89,27.7,21.44,29.33,452.4,442.6,460.4,213328,158828,358179,168.0,170.2,171.1,56,5.333
2023-09-25,01:00:00,2023-09-25 01:00:00,1,24.88,23.96,26.44,0.85,-3.5,4.5,-18.97,-22.97,-16.33,15.91,10.65,19.77,272.54,260.62,285.77,38.83,25.55,49.24,18.46,13.83,19.22,461.5,440.2,471.3,339503,198516,387062,168.0,170.2,171.1,56,5.333
2023-09-25,02:00:00,2023-09-25 02:00:00,1,23.38,19.16,24.38,1.18,-1.42,3.43,-17.4,-21.49,-13.36,15.49,-13.85,20.23,273.98,263.88,282.16,41.06,-43.49,56.65,19.69,15.47,23.26,460.5,448.8,465.5,309337,226270,339994,168.0,170.2,171.1,0,2.5
2023-09-25,03:00:00,2023-09-25 03:00:00,1,23.29,19.72,25.25,4.74,-0.37,17.01,-20.26,-24.08,-15.12,-3.56,-16.91,12.78,284.42,268.74,317.86,-9.0,-46.61,37.17,21.38,15.05,24.79,464.2,442.5,472.4,276542,175634,328882,168.0,170.2,171.1,39,4.667
2023-09-25,04:00:00,2023-09-25 04:00:00,1,24.21,22.53,26.68,1.81,-7.19,7.41,-18.65,-23.75,-2.26,14.7,1.76,25.23,266.86,174.66,287.6,37.53,4.23,79.72,19.06,16.37,21.35,472.0,455.1,503.2,341639,242324,374789,168.0,170.2,171.1,39,4.667
2023-09-25,05:00:00,2023-09-25 05:00:00,1,25.91,24.31,26.58,0.12,-7.06,3.68,-13.96,-24.65,-5.61,21.47,0.74,25.26,268.94,234.0,282.31,56.79,1.72,77.72,23.31,17.41,25.25,471.9,452.3,490.6,191188,130568,349678,168.0,170.2,171.1,0,2.5
2023-09-25,06:00:00,2023-09-25 06:00:00,1,30.73,24.53,32.01,-1.98,-4.75,2.06,-5.79,-24.48,3.1,30.15,-1.59,31.8,232.24,131.12,276.26,78.23,-3.7,85.47,14.73,9.94,23.87,467.4,460.1,484.2,27586,8317,216315,168.0,170.2,171.1,27,4.0
2023-09-25,07:00:00,2023-09-25 07:00:00,1,32.1,31.4,33.43,-3.24,-6.56,-1.5,0.62,-6.94,10.74,31.84,30.51,32.93,172.39,114.42,244.71,80.79,68.27,85.95,10.09,8.3,13.74,474.1,459.1,500.5,56105,9578,189450,168.0,170.2,171.1,27,4.0
2023-09-25,08:00:00,2023-09-25 08:00:00,1,32.77,32.37,33.56,-5.78,-8.92,-4.43,14.6,3.67,20.65,28.56,19.18,32.89,115.39,104.33,137.39,60.84,35.87,79.44,14.77,8.3,21.44,483.0,466.0,498.6,71354,34834,169928,168.0,170.2,171.1,0,2.5
2023-09-25,09:00:00,2023-09-25 09:00:00,1,33.33,33.09,33.43,-8.31,-9.74,-6.53,27.67,25.86,28.85,16.31,14.53,19.23,106.67,102.76,109.44,29.33,26.0,35.22,9.6,7.95,10.63,464.9,457.7,481.2,15858,8337,52406,168.0,170.2,171.1,18,3.333
2023-09-25,10:00:00,2023-09-25 10:00:00,1,32.39,31.4,34.11,-8.22,-10.42,-1.99,27.05,24.7,28.93,15.91,14.42,19.99,105.7,93.31,109.93,28.71,25.55,38.22,9.8,7.52,17.47,471.7,463.2,490.4,18059,7987,60223,168.0,170.2,171.1,18,3.333
2023-09-25,11:00:00,2023-09-25 11:00:00,1,31.37,28.59,32.0,-7.66,-11.6,-2.67,26.54,23.4,28.38,14.42,12.56,16.44,105.65,94.66,115.32,27.67,23.99,31.14,16.63,12.61,37.17,474.3,459.4,485.4,17515,10915,39986,168.0,170.2,171.1,0,2.5
2023-09-25,12:00:00,2023-09-25 12:00:00,1,27.95,27.54,29.81,-4.97,-6.71,-3.71,26.45,25.42,28.15,7.62,5.92,9.14,100.28,96.92,103.13,15.87,11.84,19.14,23.84,18.21,28.23,449.9,443.5,464.3,44141,24696,71162,168.0,170.2,171.1,18,3.333
2023-09-25,13:00:00,2023-09-25 13:00:00,1,25.68,23.3,27.57,-5.88,-6.91,-4.83,23.3,21.81,25.28,8.72,5.94,10.03,104.02,101.59,106.15,19.37,14.77,22.87,23.33,17.01,31.47,440.1,429.4,447.6,51858,39639,57989,168.0,170.2,171.1,18,3.333
2023-09-25,14:00:00,2023-09-25 14:00:00,1,23.02,21.37,23.61,-5.05,-6.13,-2.56,20.95,19.29,22.36,7.28,3.79,8.86,103.05,97.31,105.99,18.41,9.19,23.86,17.32,12.92,21.67,427.1,419.0,434.5,44352,39719,62441,168.0,170.2,171.1,0,2.5
2023-09-25,15:00:00,2023-09-25 15:00:00,1,21.15,18.11,21.82,-3.54,-5.58,-2.02,19.22,16.78,20.15,7.56,4.71,8.93,100.66,94.93,105.59,21.25,12.82,24.98,18.93,12.56,23.63,435.7,421.1,451.8,53778,40693,102380,168.0,170.2,171.1,12,2.667
2023-09-25,16:00:00,2023-09-25 16:00:00,1,20.9,19.02,21.85,-6.84,-10.12,-4.51,18.85,16.43,19.92,5.99,-0.84,7.98,109.99,102.79,116.29,16.42,-2.39,22.82,16.88,12.48,23.61,450.7,437.5,462.6,58817,37519,100287,168.0,170.2,171.1,12,2.667
2023-09-25,17:00:00,2023-09-25 17:00:00,1,18.7,17.65,19.79,-6.93,-7.99,-6.1,16.22,14.58,17.42,6.05,3.35,8.28,113.23,110.22,117.04,18.31,10.14,25.77,16.65,13.11,20.91,451.4,444.2,462.7,69912,49442,96989,168.0,170.2,171.1,0,2.5
2023-09-25,18:00:00,2023-09-25 18:00:00,1,17.12,14.98,18.94,-8.41,-9.49,-6.66,13.87,11.39,15.45,5.19,0.94,7.69,120.85,112.2,124.88,18.23,3.12,27.48,16.29,13.58,20.09,466.6,456.2,473.7,198938,47111,240503,168.0,170.2,171.1,9,2.333
2023-09-25,19:00:00,2023-09-25 19:00:00,1,19.01,18.07,19.51,-7.81,-10.12,-6.86,16.0,14.73,16.61,6.3,3.55,7.5,116.67,113.62,122.58,19.28,10.7,24.51,9.43,7.27,14.56,461.7,448.5,472.6,57637,17893,131611,168.0,170.2,171.1,9,2.333
2023-09-25,20:00:00,2023-09-25 20:00:00,1,18.33,17.63,18.71,-6.54,-8.48,-5.14,15.73,14.48,16.82,6.75,2.02,8.45,113.09,106.55,117.61,21.58,6.36,27.52,10.79,8.59,13.5,454.6,443.9,469.6,76317,19647,174527,168.0,170.2,171.1,0,2.5
2023-09-25,21:00:00,2023-09-25 21:00:00,1,17.63,17.14,18.12,-8.63,-10.13,-7.68,15.26,13.94,16.24,0.79,-1.95,4.33,119.63,113.47,124.62,2.54,-6.45,14.46,8.47,5.43,12.73,456.6,440.3,463.8,119134,20184,152629,168.0,170.2,171.1,7,2.0
2023-09-25,22:00:00,2023-09-25 22:00:00,1,16.99,16.55,17.15,-8.44,-9.15,-7.37,14.66,13.79,15.41,0.15,-1.92,2.0,119.56,115.23,123.24,0.5,-6.56,6.72,6.13,5.59,6.77,450.2,439.6,461.1,121087,88164,140684,168.0,170.2,171.1,7,2.0
2023-09-25,23:00:00,2023-09-25 23:00:00,1,16.3,15.75,16.67,-8.23,-10.92,-6.88,13.82,11.2,14.6,2.74,1.61,4.18,121.05,112.73,130.71,9.49,5.72,14.98,6.38,5.0,7.85,447.8,425.7,462.7,111216,48355,158530,168.0,170.2,171.1,0,2.5
2023-09-26,00:00:00,2023-09-26 00:00:00,1,15.27,14.25,15.7,-5.62,-7.89,-3.3,14.05,12.52,15.12,0.45,-3.26,2.63,110.94,98.8,118.72,1.79,-12.72,9.83,5.97,4.71,7.82,449.4,439.2,474.5,65037,40200,153228,140.0,164.9,165.7,15,3.0
2023-09-26,01:00:00,2023-09-26 01:00:00,1,14.01,13.59,14.29,-6.22,-8.5,-4.12,12.24,10.5,13.42,0.26,-3.72,4.12,117.11,105.13,127.42,1.05,-15.87,16.92,5.3,3.59,6.17,438.0,417.5,457.7,63749,49831,95848,140.0,164.9,165.7,15,3.0
2023-09-26,02:00:00,2023-09-26 02:00:00,1,13.42,13.03,13.86,-4.82,-8.78,-0.16,12.03,9.88,13.07,-2.6,-4.75,1.75,111.76,85.55,127.46,-11.41,-20.12,7.35,3.86,1.91,6.47,433.5,419.0,489.0,76315,30736,296935,140.0,164.9,165.7,0,3.333
2023-09-26,03:00:00,2023-09-26 03:00:00,1,12.92,12.12,13.07,-2.98,-6.03,2.52,11.67,7.57,12.54,-3.86,-10.2,0.31,97.88,73.48,116.68,-17.41,-52.27,1.36,4.3,2.79,8.98,456.3,420.3,509.3,108304,55950,257261,140.0,164.9,165.7,27,4.0
2023-09-26,04:00:00,2023-09-26 04:00:00,1,12.28,11.22,12.64,-0.09,-6.15,4.42,8.64,5.77,11.55,-8.65,-10.7,0.1,85.48,55.06,119.97,-44.61,-59.45,0.52,7.53,4.28,9.19,468.6,428.1,478.9,184099,84798,473190,140.0,164.9,165.7,27,4.0
2023-09-26,05:00:00,2023-09-26 05:00:00,1,12.08,11.58,12.57,1.94,1.32,2.92,6.28,5.57,6.77,-10.08,-10.88,-9.52,71.88,61.93,77.87,-56.27,-60.54,-54.97,7.48,4.61,8.88,469.6,437.4,478.9,308459,100278,459015,140.0,164.9,165.7,0,3.333
2023-09-26,06:00:00,2023-09-26 06:00:00,1,12.12,12.01,12.26,0.45,-2.06,2.25,6.29,5.41,7.35,-10.27,-10.92,-9.39,85.35,69.04,104.1,-58.07,-63.34,-51.07,5.64,4.1,8.56,469.1,444.6,491.5,285009,154418,476948,140.0,164.9,165.7,39,4.667
2023-09-26,07:00:00,2023-09-26 07:00:00,1,12.23,12.01,12.42,-0.95,-1.76,0.84,5.74,4.74,7.12,-10.63,-11.21,-9.98,98.09,81.16,106.74,-60.97,-67.07,-54.03,5.11,4.79,5.62,477.8,469.1,486.6,220756,201798,321595,140.0,164.9,165.7,39,4.667
2023-09-26,08:00:00,2023-09-26 08:00:00,1,11.98,11.88,12.11,0.61,-0.7,1.66,3.96,2.74,5.17,-11.3,-11.71,-10.79,83.53,64.21,100.66,-70.22,-76.64,-63.85,5.13,4.46,5.6,473.9,467.6,478.6,309092,227424,367004,140.0,164.9,165.7,0,3.333
2023-09-26,09:00:00,2023-09-26 09:00:00,1,11.95,11.86,12.11,0.67,-1.54,1.03,3.7,1.46,6.85,-11.32,-11.84,-9.64,79.75,61.66,93.63,-71.45,-81.94,-53.93,5.99,4.95,6.88,468.6,459.0,472.5,230396,180404,283978,140.0,164.9,165.7,39,4.667
2023-09-26,10:00:00,2023-09-26 10:00:00,1,11.71,9.24,12.2,2.15,0.26,3.41,-2.63,-4.95,3.59,-10.98,-12.16,-9.15,341.27,16.27,351.85,-71.47,-85.46,-59.51,5.39,3.45,7.56,453.1,435.2,464.9,199925,129039,401691,140.0,164.9,165.7,39,4.667
2023-09-26,11:00:00,2023-09-26 11:00:00,1,8.02,3.86,10.74,1.17,-3.28,2.7,-0.9,-5.43,8.46,-5.32,-8.59,10.46,337.07,2.19,347.88,-49.34,-86.17,84.98,14.97,6.02,22.38,448.4,432.8,473.2,68162,44178,175081,140.0,164.9,165.7,0,3.333
2023-09-26,12:00:00,2023-09-26 12:00:00,1,6.17,3.63,8.43,-3.52,-6.06,-0.61,3.59,0.52,4.63,1.29,-3.97,6.94,135.84,89.14,155.31,13.96,-72.59,58.97,10.64,5.48,13.26,471.0,454.7,495.5,188550,104148,275508,140.0,164.9,165.7,48,5.0
2023-09-26,13:00:00,2023-09-26 13:00:00,1,4.76,2.63,6.47,-0.58,-4.22,2.06,1.95,-1.13,4.79,-4.0,-5.1,-0.25,92.39,18.18,341.41,-61.53,-80.9,-2.37,11.06,8.73,12.8,501.1,489.1,513.0,148474,86484,281057,140.0,164.9,165.7,48,5.0
2023-09-26,14:00:00,2023-09-26 14:00:00,1,2.53,1.72,3.63,-0.24,-2.41,2.19,0.45,-1.93,1.3,-1.61,-3.62,1.1,188.35,83.62,323.36,-43.13,-79.33,24.12,11.04,10.29,12.35,509.9,506.2,521.6,208009,139020,303453,140.0,164.9,165.7,0,3.333
2023-09-26,15:00:00,2023-09-26 15:00:00,1,2.25,0.92,3.04,0.13,-1.92,1.15,-1.34,-1.99,0.41,-1.61,-2.39,0.46,267.28,167.6,308.57,-47.38,-69.81,16.74,10.6,9.64,11.75,511.8,507.6,521.3,194549,155295,323340,140.0,164.9,165.7,18,3.333
2023-09-26,16:00:00,2023-09-26 16:00:00,1,2.95,1.66,3.14,1.89,-0.19,2.67,-1.12,-2.18,-0.16,-1.3,-2.31,-0.7,320.63,210.52,342.56,-27.27,-83.93,-16.47,9.96,9.35,11.21,516.4,506.2,523.6,355054,265716,395500,140.0,164.9,165.7,18,3.333
2023-09-26,17:00:00,2023-09-26 17:00:00,1,2.85,2.72,3.13,2.51,2.27,2.71,-0.48,-1.11,0.42,-1.27,-1.59,-0.98,350.18,0.09,358.44,-26.45,-32.69,-20.81,9.56,2.72,10.43,518.3,506.4,531.9,373640,117142,441689,140.0,164.9,165.7,0,3.333
2023-09-26,18:00:00,2023-09-26 18:00:00,1,2.71,2.04,3.0,2.11,1.41,2.76,-0.05,-0.47,0.5,-1.55,-2.04,-1.1,358.74,0.07,359.91,-37.41,-48.5,-22.85,10.11,9.41,10.65,519.3,508.7,530.0,401297,352371,448797,140.0,164.9,165.7,18,3.333
2023-09-26,19:00:00,2023-09-26 19:00:00,1,3.07,2.32,3.56,1.91,1.26,2.75,-0.39,-1.33,0.55,-2.15,-2.79,-1.6,352.09,0.41,359.59,-44.94,-58.95,-31.38,9.6,6.66,9.9,511.0,503.1,526.0,363499,220217,382333,140.0,164.9,165.7,18,3.333
2023-09-26,20:00:00,2023-09-26 20:00:00,1,3.35,2.17,3.82,1.92,0.76,2.49,-0.39,-1.99,0.39,-2.56,-3.39,-1.76,346.31,0.47,357.74,-52.09,-73.95,-34.73,9.67,9.42,10.25,512.3,507.2,526.8,367665,266288,404861,140.0,164.9,165.7,0,3.333
2023-09-26,21:00:00,2023-09-26 21:00:00,1,3.47,3.1,3.76,1.99,1.55,2.48,-1.53,-1.85,-0.79,-2.33,-2.65,-2.04,323.98,314.54,337.52,-42.52,-52.59,-35.38,9.78,9.54,10.37,510.3,507.1,528.3,377083,355962,407833,140.0,164.9,165.7,18,3.333
2023-09-26,22:00:00,2023-09-26 22:00:00,1,3.31,1.56,3.95,1.89,0.44,3.15,-1.08,-2.63,0.43,-2.29,-2.9,-1.09,328.21,0.81,357.27,-43.93,-50.33,-33.31,9.63,7.33,10.07,516.2,497.2,526.6,369255,231498,393876,140.0,164.9,165.7,18,3.333
2023-09-26,23:00:00,2023-09-26 23:00:00,1,3.79,2.29,4.26,-0.66,-1.73,3.24,-2.21,-3.91,0.3,0.42,-2.95,2.92,284.53,0.02,359.52,8.45,-46.29,60.17,9.66,9.08,10.82,511.5,509.3,522.0,196869,164482,409752,140.0,164.9,165.7,0,3.333
2023-09-27,00:00:00,2023-09-27 00:00:00,1,2.76,2.0,3.1,-2.23,-2.73,-1.2,-1.27,-2.1,-0.76,0.53,-1.83,1.37,211.45,196.27,230.05,11.14,-44.44,27.76,10.35,9.51,10.8,495.3,489.7,503.2,94464,73036,233476,131.0,156.0,156.7,22,3.667
2023-09-27,01:00:00,2023-09-27 01:00:00,1,2.97,1.65,3.82,1.37,-2.65,2.2,-0.44,-2.2,0.77,-2.14,-3.59,1.98,324.04,0.36,358.96,-54.21,-70.35,46.59,10.12,7.74,11.5,491.9,479.4,502.0,103380,61364,178985,131.0,156.0,156.7,22,3.667
2023-09-27,02:00:00,2023-09-27 02:00:00,1,3.22,0.83,3.85,1.07,-1.31,2.36,-0.59,-2.28,0.47,-2.89,-3.68,2.08,322.61,2.41,358.43,-65.64,-76.68,61.18,8.48,7.29,12.26,480.1,472.0,484.9,92190,24021,156682,131.0,156.0,156.7,0,2.3335
2023-09-27,03:00:00,2023-09-27 03:00:00,1,5.48,2.0,6.21,0.82,-0.21,1.48,-1.01,-3.65,2.86,5.13,0.9,6.04,332.75,1.48,345.64,66.98,27.44,82.35,8.37,7.29,10.13,485.9,478.8,493.1,113391,63517,160573,131.0,156.0,156.7,15,3.0
2023-09-27,04:00:00,2023-09-27 04:00:00,1,6.23,5.73,6.75,-0.24,-1.23,1.27,3.17,0.83,4.49,5.37,3.96,5.91,93.9,66.41,132.21,59.14,41.41,75.61,8.87,7.39,9.86,469.4,463.6,479.2,20142,11531,90552,131.0,156.0,156.7,15,3.0
2023-09-27,05:00:00,2023-09-27 05:00:00,1,5.31,4.23,6.65,0.7,-3.9,2.55,4.74,-1.81,5.54,-0.82,-3.23,4.6,89.81,61.77,204.88,-9.13,-44.81,46.42,12.77,8.22,14.45,468.4,461.5,474.8,30415,18996,73297,131.0,156.0,156.7,0,2.3335
2023-09-27,06:00:00,2023-09-27 06:00:00,1,4.81,4.18,5.35,-0.42,-1.96,1.34,4.06,2.81,4.55,-2.44,-3.13,-1.48,95.0,69.42,115.98,-30.26,-43.92,-20.12,9.32,8.5,11.9,477.6,466.0,489.2,169322,31947,291167,131.0,156.0,156.7,18,3.333
2023-09-27,07:00:00,2023-09-27 07:00:00,1,4.15,3.39,5.72,-1.68,-2.69,-0.83,3.34,2.3,5.4,-1.19,-2.72,0.1,114.55,99.08,132.49,-17.65,-38.44,1.14,9.26,8.99,9.82,475.7,470.0,487.1,259436,67541,281326,131.0,156.0,156.7,18,3.333
2023-09-27,08:00:00,2023-09-27 08:00:00,1,4.59,1.45,5.57,-0.6,-1.8,1.89,4.31,1.19,5.32,0.33,-0.37,1.46,95.45,62.47,120.86,4.85,-10.85,35.06,9.2,8.58,16.41,465.9,454.3,477.6,116216,30358,240021,131.0,156.0,156.7,0,2.3335
2023-09-27,09:00:00,2023-09-27 09:00:00,1,4.27,1.05,5.08,1.84,-2.78,4.5,1.26,-0.03,4.93,0.47,-1.99,1.55,48.1,4.45,136.26,6.84,-38.82,31.62,9.78,8.67,16.17,458.8,449.8,477.2,85398,28970,131685,131.0,156.0,156.7,18,3.333
2023-09-27,10:00:00,2023-09-27 10:00:00,1,3.63,2.53,4.6,3.31,1.47,4.3,1.46,0.56,2.2,0.49,-1.59,1.24,23.71,8.9,41.77,8.82,-39.59,17.67,10.09,8.44,11.44,451.2,444.2,461.5,114011,82337,163817,131.0,156.0,156.7,18,3.333
2023-09-27,11:00:00,2023-09-27 11:00:00,1,4.07,3.05,4.51,-0.74,-2.95,2.99,3.11,0.61,4.38,0.85,-0.75,2.37,97.03,11.65,146.09,11.31,-13.26,38.11,16.85,9.11,19.06,442.5,434.5,458.0,47048,31712,235894,131.0,156.0,156.7,0,2.3335
2023-09-27,12:00:00,2023-09-27 12:00:00,1,3.22,2.22,4.34,-1.03,-1.98,2.1,2.36,1.09,3.69,1.35,-0.91,2.62,109.75,25.15,131.82,27.68,-18.53,65.99,20.36,16.43,22.41,440.7,433.8,450.6,39514,28490,48556,131.0,156.0,156.7,12,2.667
2023-09-27,13:00:00,2023-09-27 13:00:00,1,4.8,4.02,5.39,-2.12,-3.02,-0.57,3.99,3.08,4.77,1.41,-1.17,3.03,116.38,96.49,129.31,15.56,-15.9,41.0,22.63,19.02,25.97,436.4,427.5,443.6,34737,28492,40046,131.0,156.0,156.7,12,2.667
