Timestamp,Date,Time,Kp,ap,SN,F10.7obs,F10.7adj,Source,Bt-med,Bt-min,Bt-max,Bx-med,Bx-min,Bx-max,By-med,By-min,By-max,Bz-med,Bz-min,Bz-max,Phi-mean,Phi-min,Phi-max,Theta-med,Theta-min,Theta-max,Dens-med,Dens-min,Dens-max,Speed-med,Speed-min,Speed-max,Temp-med,Temp-min,Temp-max
2022-09-12 00:00:00,2022-09-12,00:00:00,2.667,12,141,150.4,152.3,1,4.78,4.08,6.36,-1.21,-4.44,4.69,3.96,-0.75,5.36,-1.01,-3.43,1.71,104.57,39.43,189.86,-10.54,-47.81,22.18,6.29,1.1,14.8,387.2,347.1,503.7,18106,6556,521989
2022-09-13 00:00:00,2022-09-13,00:00:00,1.333,5,118,154.1,155.9,1,4.15,3.36,5.31,-3.11,-4.83,3.25,2.01,-0.14,4.23,-0.45,-2.68,1.95,128.8,27.84,182.0,-6.31,-39.66,29.02,3.72,0.58,6.21,317.6,295.4,505.5,21023,6904,479551
2022-09-14 00:00:00,2022-09-14,00:00:00,4.0,27,91,144.3,146.0,1,5.89,0.67,15.98,-1.14,-8.19,5.95,2.77,-3.47,13.15,-0.25,-10.48,11.0,80.86,2.52,358.8,-2.93,-71.78,49.26,28.98,6.43,55.72,303.9,285.7,348.7,25468,5939,46379
2022-09-15 00:00:00,2022-09-15,00:00:00,3.667,22,101,139.7,141.3,1,12.92,10.06,15.97,-3.63,-10.05,4.73,1.81,-9.06,13.17,9.87,3.06,13.44,155.18,27.54,332.42,52.26,14.15,86.6,7.53,1.24,12.97,323.2,304.0,379.9,25470,9352,142466
2022-09-16 00:00:00,2022-09-16,00:00:00,1.667,6,92,131.1,132.5,1,5.84,3.15,11.35,1.86,-7.13,4.81,-1.81,-8.43,5.23,4.15,-3.32,8.73,320.44,4.5,354.92,47.29,-46.33,82.65,7.32,3.99,16.3,338.8,321.9,367.1,51950,17266,169106
2022-09-17 00:00:00,2022-09-17,00:00:00,2.0,7,86,131.5,132.8,1,8.06,6.09,10.91,3.75,-2.38,10.75,-4.78,-9.5,0.36,2.07,-6.33,9.46,305.27,16.06,357.37,14.9,-45.53,83.23,5.71,3.38,9.87,347.9,318.7,397.7,51175,16163,158654
2022-09-18 00:00:00,2022-09-18,00:00:00,3.333,18,73,136.1,137.4,1,9.34,6.74,11.77,4.85,-3.44,9.38,-6.32,-9.88,5.55,2.57,-6.79,9.08,309.45,5.06,354.99,16.49,-52.54,77.66,10.69,6.22,14.19,451.3,363.0,545.6,169533,72992,428723
2022-09-19 00:00:00,2022-09-19,00:00:00,3.667,22,70,127.9,129.1,1,7.11,4.01,8.97,3.52,-2.58,7.43,-4.25,-7.78,5.14,0.18,-5.96,6.74,309.69,4.34,356.3,1.53,-60.35,59.6,8.06,4.6,12.56,486.4,433.3,535.5,262479,75699,403475
2022-09-20 00:00:00,2022-09-20,00:00:00,2.667,12,68,137.2,138.4,1,5.11,2.28,6.12,2.36,-2.33,5.51,-3.16,-5.73,3.87,0.62,-3.95,4.37,311.07,2.29,357.27,7.36,-50.88,59.36,7.33,5.15,8.86,476.6,446.4,514.6,210999,143723,381861
2022-09-21 00:00:00,2022-09-21,00:00:00,2.0,7,84,136.9,138.0,1,5.02,3.18,6.3,3.49,-2.06,5.24,-0.82,-4.7,4.53,2.15,-1.89,4.87,346.49,0.46,359.07,25.03,-26.32,65.14,6.37,4.13,8.92,479.1,428.5,513.6,227282,129703,386994
2022-09-22 00:00:00,2022-09-22,00:00:00,3.0,15,105,136.7,137.7,1,3.38,0.62,10.29,0.76,-7.21,4.99,0.78,-4.17,7.72,0.45,-2.14,4.03,45.03,1.72,358.94,7.95,-64.45,60.29,7.66,3.18,23.3,412.5,340.1,450.8,80185,29808,514718
2022-09-23 00:00:00,2022-09-23,00:00:00,3.333,18,131,146.3,147.3,1,6.23,2.22,10.64,-1.16,-7.4,4.14,1.04,-6.44,7.92,-1.78,-7.17,7.18,155.22,4.49,352.0,-16.96,-82.94,76.31,8.02,4.45,17.56,410.0,384.1,478.1,115759,46097,284827
2022-09-24 00:00:00,2022-09-24,00:00:00,3.333,18,147,146.5,147.4,1,4.99,2.86,6.96,-2.0,-4.86,2.67,0.65,-6.34,5.84,-2.39,-6.23,2.17,176.22,53.16,301.62,-29.72,-80.58,24.95,4.98,3.25,8.35,437.5,408.6,507.0,149788,90433,576306
2022-09-25 00:00:00,2022-09-25,00:00:00,1.667,6,135,134.7,135.5,1,5.1,3.3,6.34,-3.04,-5.69,3.85,3.01,-1.9,4.92,-1.19,-4.52,1.63,132.17,58.8,347.98,-14.32,-57.89,21.26,3.63,1.43,10.61,360.4,299.4,409.9,40888,14273,135158
2022-09-26 00:00:00,2022-09-26,00:00:00,3.333,18,132,135.1,135.8,1,4.59,1.97,16.52,0.05,-4.42,5.65,0.77,-9.55,12.41,0.63,-11.14,3.01,226.65,3.88,355.18,8.14,-79.83,36.26,13.06,8.24,48.54,300.8,291.2,367.3,23060,15010,92708
2022-09-27 00:00:00,2022-09-27,00:00:00,5.333,56,108,134.5,135.1,1,15.7,5.19,29.38,3.25,-7.75,12.82,-5.72,-23.31,17.11,5.78,-14.43,28.03,304.03,8.81,355.48,38.85,-54.37,80.87,9.91,1.23,76.3,438.8,247.4,598.7,229990,5000,998698
2022-09-28 00:00:00,2022-09-28,00:00:00,1.333,5,85,134.8,135.3,1,5.41,4.38,6.2,4.81,-0.33,5.85,-1.63,-4.52,0.68,1.25,-1.17,3.38,340.43,0.36,359.7,13.34,-12.03,45.06,9.13,5.05,12.94,540.5,469.0,592.5,537910,217609,864140
2022-09-29 00:00:00,2022-09-29,00:00:00,2.667,12,72,137.2,137.7,1,4.63,1.22,6.9,-0.73,-4.79,5.89,-0.15,-5.65,4.13,0.08,-3.28,4.08,192.39,5.33,357.22,1.13,-67.0,65.99,9.15,4.13,12.65,501.1,461.2,548.7,225466,91231,518640
2022-09-30 00:00:00,2022-09-30,00:00:00,4.0,27,76,137.1,137.5,1,8.58,3.23,14.27,-6.89,-9.26,2.07,3.68,-12.38,9.66,-1.47,-8.07,4.79,153.17,114.74,318.33,-10.03,-45.91,54.84,10.47,6.12,16.99,538.1,482.4,580.5,542898,145896,1164938
2022-10-01 00:00:00,2022-10-01,00:00:00,1.333,5,110,147.9,148.3,1,7.04,5.91,9.21,-6.16,-8.52,-5.0,-0.04,-2.22,6.97,-0.14,-2.14,5.75,170.92,127.02,199.54,-1.2,-19.37,43.18,10.44,3.11,17.46,533.0,438.4,557.2,745940,137273,1219577
2022-10-02 00:00:00,2022-10-02,00:00:00,4.667,39,128,153.9,154.1,1,6.8,5.37,9.34,-5.12,-7.37,0.41,0.8,-5.69,6.04,-2.74,-8.56,6.12,171.16,105.56,292.84,-23.46,-80.89,51.43,8.27,3.32,13.0,526.3,435.5,559.2,494125,116416,1039382
2022-10-03 00:00:00,2022-10-03,00:00:00,5.667,67,165,155.1,155.3,1,8.24,5.23,15.11,-5.21,-11.92,1.53,3.1,-9.41,9.59,0.12,-12.44,12.22,149.45,53.69,287.52,0.88,-82.02,80.01,9.2,2.93,15.24,537.8,447.2,560.5,459650,94851,892562
2022-10-04 00:00:00,2022-10-04,00:00:00,4.333,32,167,152.4,152.5,1,6.42,3.48,8.34,-3.52,-7.71,2.97,2.55,-6.98,6.16,-0.82,-6.12,5.82,154.51,81.13,293.62,-7.63,-71.31,65.77,10.97,9.83,15.33,545.9,501.4,588.3,505046,309134,804799
2022-10-05 00:00:00,2022-10-05,00:00:00,3.333,18,164,161.0,161.0,1,4.23,3.4,8.4,-2.23,-6.28,1.69,2.48,-2.63,6.33,-0.81,-6.84,5.72,135.88,57.54,264.22,-10.26,-77.2,69.99,9.74,5.92,11.83,521.4,454.3,547.7,319028,93948,513617
2022-10-06 00:00:00,2022-10-06,00:00:00,4.0,27,162,155.7,155.6,1,5.81,4.08,6.95,-3.12,-5.96,2.98,1.98,-4.41,5.86,-1.83,-6.27,5.42,149.07,19.15,314.56,-18.14,-82.95,71.91,9.6,5.27,12.02,501.8,458.3,536.8,287786,98885,637599
2022-10-07 00:00:00,2022-10-07,00:00:00,4.0,27,163,159.7,159.5,1,6.54,5.44,7.71,-5.11,-6.75,0.12,2.76,-2.83,6.07,1.07,-6.5,5.04,152.35,84.75,216.84,9.38,-65.56,50.84,9.29,4.75,18.99,507.7,444.4,582.5,340935,124081,1266692
2022-10-08 00:00:00,2022-10-08,00:00:00,3.333,18,154,157.2,156.9,1,5.85,3.85,6.38,-4.41,-6.22,-0.12,1.75,-3.72,5.42,-1.2,-5.42,3.99,158.92,96.46,250.01,-11.74,-69.43,56.33,8.43,6.69,10.78,507.7,485.9,549.4,281627,220131,452151
2022-10-09 00:00:00,2022-10-09,00:00:00,4.333,32,129,160.5,160.1,1,5.34,2.73,6.73,-2.94,-5.75,3.75,2.11,-3.6,5.62,-2.28,-5.7,3.38,142.29,12.28,313.43,-26.18,-72.25,63.8,11.24,8.67,13.73,562.6,514.3,620.0,626706,172752,1051816
2022-10-10 00:00:00,2022-10-10,00:00:00,3.333,18,120,163.2,162.7,1,4.46,2.55,5.78,-3.29,-5.11,3.0,1.67,-2.49,4.23,-0.6,-4.32,3.82,144.17,32.87,218.81,-8.03,-53.66,61.54,6.91,4.41,12.26,493.9,471.8,592.6,270312,209489,837180
2022-10-11 00:00:00,2022-10-11,00:00:00,3.0,15,106,150.3,149.8,1,4.0,2.61,4.44,-3.04,-4.19,3.07,1.78,-1.62,3.76,-0.88,-3.25,1.71,141.78,13.11,346.62,-12.86,-61.49,25.96,4.68,2.64,13.02,453.6,371.4,535.2,155063,5000,969996
2022-10-12 00:00:00,2022-10-12,00:00:00,2.333,9,103,140.6,140.0,1,3.57,1.65,4.58,2.32,-2.56,4.12,-0.77,-2.52,3.63,-1.86,-4.21,1.21,4.69,12.67,351.52,-31.46,-83.88,18.63,2.98,0.28,6.52,377.9,332.4,483.9,54311,5000,497574
2022-10-13 00:00:00,2022-10-13,00:00:00,1.333,5,83,130.0,129.4,1,4.36,3.52,7.0,2.84,-1.27,4.34,-0.92,-6.33,4.64,-1.92,-4.58,0.98,334.82,1.93,357.93,-25.68,-65.27,13.88,7.03,0.47,8.54,504.4,285.6,525.3,556189,6324,648658
2022-10-14 00:00:00,2022-10-14,00:00:00,4.333,32,82,120.5,119.9,1,12.01,5.74,17.61,2.42,-4.83,10.37,-7.49,-15.74,5.77,-1.0,-13.91,13.96,289.57,9.74,349.51,-5.43,-81.36,78.48,9.56,5.72,25.57,382.5,296.6,474.3,119872,13452,245933
2022-10-15 00:00:00,2022-10-15,00:00:00,4.667,39,46,115.1,114.4,1,7.43,4.83,12.15,3.01,-2.9,9.79,-4.95,-10.47,2.94,2.86,-7.36,11.05,301.86,7.7,355.88,21.17,-72.96,81.33,10.57,7.48,13.57,516.7,417.3,588.6,327212,131058,642994
2022-10-16 00:00:00,2022-10-16,00:00:00,4.0,27,75,119.2,118.4,1,5.77,4.2,6.44,2.33,-1.56,5.29,-2.4,-5.82,5.24,1.01,-6.09,5.53,332.16,4.3,356.74,10.94,-78.63,72.26,10.02,8.92,11.61,576.3,545.0,601.4,580490,392988,873842
2022-10-17 00:00:00,2022-10-17,00:00:00,3.0,15,73,125.6,124.8,1,5.15,3.81,6.02,2.41,-1.51,5.09,-2.43,-5.77,1.97,2.91,-4.07,5.14,317.23,3.75,358.41,34.32,-66.96,82.34,10.27,8.21,21.29,554.8,516.4,644.3,540898,388456,1593268
2022-10-18 00:00:00,2022-10-18,00:00:00,2.333,9,50,113.9,113.1,1,4.64,3.58,5.87,2.24,-2.35,4.92,-2.28,-5.24,3.33,1.58,-3.26,4.97,315.54,1.78,357.54,20.46,-38.73,81.33,7.9,5.75,9.41,515.7,466.7,564.4,285203,189804,506821
2022-10-19 00:00:00,2022-10-19,00:00:00,1.333,5,49,113.2,112.3,1,5.01,3.59,5.86,3.63,0.63,4.94,-3.02,-4.86,0.72,-0.12,-3.73,3.32,321.17,1.83,357.4,-1.39,-42.49,50.74,4.24,2.9,6.47,440.5,420.9,481.2,138354,93892,312398
2022-10-20 00:00:00,2022-10-20,00:00:00,3.0,15,36,115.8,114.8,1,5.16,3.08,6.71,3.65,-2.55,5.54,-2.09,-6.14,2.5,-0.71,-4.51,4.04,330.27,1.45,357.96,-8.12,-44.35,57.2,5.47,2.65,9.5,418.3,404.5,471.1,95988,19317,187246
2022-10-21 00:00:00,2022-10-21,00:00:00,1.333,5,57,109.4,108.4,1,5.79,3.07,9.61,2.02,-3.22,5.43,4.3,-4.63,8.86,0.59,-3.45,4.63,41.07,2.6,356.78,5.86,-40.9,44.8,9.42,6.39,17.25,368.9,353.4,421.7,24561,11696,63336
2022-10-22 00:00:00,2022-10-22,00:00:00,5.333,56,70,105.0,103.9,1,10.31,8.44,12.02,0.42,-6.57,7.02,1.73,-10.34,10.44,-4.01,-10.72,7.7,127.47,72.95,318.56,-22.76,-76.65,56.1,13.84,5.03,25.09,353.5,331.0,411.5,65983,27872,168533
2022-10-23 00:00:00,2022-10-23,00:00:00,4.333,32,52,108.4,107.3,1,10.15,6.79,12.42,6.39,-1.06,10.1,-4.24,-10.76,7.77,2.94,-6.35,8.77,333.22,2.21,358.22,17.06,-60.29,66.94,8.45,4.59,16.8,514.6,373.0,557.7,284588,73733,429557
2022-10-24 00:00:00,2022-10-24,00:00:00,2.667,12,54,114.8,113.6,1,3.59,2.08,10.26,1.89,-2.74,6.19,-1.83,-8.66,2.04,1.68,-3.96,5.63,308.78,2.08,356.79,24.4,-56.83,77.85,7.92,4.92,10.96,513.1,465.4,561.2,283416,153848,455877
2022-10-25 00:00:00,2022-10-25,00:00:00,2.0,7,78,116.3,115.0,1,3.59,1.73,4.59,1.16,-3.24,4.3,-1.61,-4.04,2.62,1.39,-3.68,3.55,300.45,4.59,354.92,22.04,-66.91,83.13,4.54,3.02,5.6,421.9,377.8,461.6,86540,22750,218949
2022-10-26 00:00:00,2022-10-26,00:00:00,2.667,12,83,122.4,120.9,1,4.63,1.95,6.81,2.63,-3.55,4.79,-0.66,-4.91,5.32,0.57,-4.7,3.89,338.76,1.29,358.81,8.25,-66.73,53.99,6.61,3.61,18.16,360.8,338.7,380.4,57634,15188,88508
2022-10-27 00:00:00,2022-10-27,00:00:00,3.0,15,86,129.7,128.1,1,6.3,2.03,9.36,-2.13,-7.19,4.22,1.89,-5.1,6.89,0.01,-6.96,5.72,146.3,31.91,329.43,0.11,-84.57,61.95,8.08,5.37,15.12,402.6,369.3,471.8,86202,41237,257682
2022-10-28 00:00:00,2022-10-28,00:00:00,4.333,32,89,129.3,127.7,1,6.49,2.02,11.97,-1.25,-9.68,6.83,3.08,-5.18,9.56,-1.22,-8.76,9.58,98.3,3.05,355.9,-12.17,-73.67,60.1,9.86,5.16,15.62,443.9,357.2,551.3,139538,36501,506822
2022-10-29 00:00:00,2022-10-29,00:00:00,4.667,39,87,133.9,132.1,1,6.09,5.09,11.19,-3.94,-7.72,2.73,3.07,-5.46,7.87,-0.68,-8.78,5.84,143.91,63.62,291.28,-5.75,-79.61,59.53,11.01,8.96,13.99,538.6,514.3,601.0,394310,194020,584806
2022-10-30 00:00:00,2022-10-30,00:00:00,3.0,15,75,130.5,128.7,1,4.65,3.8,5.69,-2.5,-4.82,3.02,2.31,-3.56,4.65,-0.53,-4.29,5.08,141.37,25.06,344.15,-6.49,-65.06,77.23,9.73,7.7,13.42,528.3,498.8,577.6,380315,189227,536427
2022-10-31 00:00:00,2022-10-31,00:00:00,3.333,18,63,127.9,126.0,1,4.78,3.71,6.01,-0.71,-4.29,3.23,3.11,-2.2,5.34,-2.57,-4.81,3.03,98.87,10.65,337.71,-32.83,-76.95,42.6,9.2,3.73,11.21,479.0,441.3,531.8,258692,105350,531693
2022-11-01 00:00:00,2022-11-01,00:00:00,3.333,18,85,128.1,126.1,1,4.51,2.87,5.09,-3.06,-4.56,3.56,1.73,-1.68,4.56,0.86,-4.6,3.6,138.33,3.24,353.17,11.93,-78.33,57.48,4.95,3.18,10.79,434.4,411.4,486.5,109288,63521,318935
2022-11-02 00:00:00,2022-11-02,00:00:00,4.0,27,98,129.7,127.7,1,6.75,3.5,9.53,-2.59,-6.66,6.07,3.97,-3.6,8.82,-2.18,-8.14,3.14,109.55,2.07,357.18,-16.35,-85.34,32.13,7.07,4.38,13.6,463.0,417.0,556.3,134235,58076,699379
2022-11-03 00:00:00,2022-11-03,00:00:00,5.0,48,78,125.3,123.3,1,9.39,7.21,10.49,-5.05,-8.52,0.17,5.18,-5.64,8.89,-4.34,-10.07,4.47,138.27,89.01,245.87,-30.1,-78.7,32.43,11.44,6.37,15.52,530.8,472.2,603.0,557743,199860,1051908
2022-11-04 00:00:00,2022-11-04,00:00:00,3.667,22,103,117.7,115.7,1,5.72,3.91,7.38,-4.16,-6.28,1.48,3.31,-1.69,5.99,-0.94,-4.95,2.26,139.19,67.97,201.42,-9.58,-63.11,25.56,10.7,8.74,21.25,554.0,505.5,613.2,595325,333315,1311416
2022-11-05 00:00:00,2022-11-05,00:00:00,3.333,18,115,131.1,128.8,1,4.09,2.86,5.16,0.49,-4.01,3.71,2.5,-1.41,4.19,-1.21,-4.71,1.6,90.43,23.82,207.77,-18.04,-74.51,28.79,8.13,4.17,10.23,502.9,461.7,532.7,348852,148578,573349
2022-11-06 00:00:00,2022-11-06,00:00:00,0.667,3,96,130.8,128.5,1,3.7,2.81,4.55,-0.65,-3.39,2.67,2.82,-0.43,4.1,-0.31,-2.74,3.08,102.78,30.38,297.64,-5.16,-45.55,65.33,3.68,1.87,8.07,418.8,383.1,468.1,113881,27117,471229
2022-11-07 00:00:00,2022-11-07,00:00:00,5.0,48,100,134.6,132.1,1,11.45,5.09,15.22,2.59,-3.51,7.71,8.11,-5.73,13.8,-0.07,-13.33,8.75,68.49,18.61,291.63,-0.4,-73.06,79.13,10.7,5.26,24.54,393.2,379.8,414.2,29669,15644,113348
2022-11-08 00:00:00,2022-11-08,00:00:00,3.333,18,103,132.3,129.8,1,8.64,6.8,11.16,0.36,-3.31,6.68,6.25,2.7,10.07,-4.84,-9.06,2.72,82.51,41.63,121.52,-36.37,-73.3,15.41,6.98,0.82,10.67,508.4,382.6,542.5,350965,15485,735134
2022-11-09 00:00:00,2022-11-09,00:00:00,3.0,15,98,137.6,135.0,1,5.44,3.93,6.85,2.0,-3.92,4.99,3.94,0.59,5.72,-0.12,-4.34,2.63,71.5,14.76,164.99,-1.18,-50.72,33.71,2.13,0.64,9.32,346.1,324.6,534.8,11588,5000,596465
2022-11-10 00:00:00,2022-11-10,00:00:00,0.333,2,85,138.7,136.0,1,5.75,4.8,6.53,3.43,0.05,6.03,3.44,-5.12,4.93,2.33,-0.88,5.26,27.64,1.6,358.18,24.27,-9.0,63.79,4.06,1.98,7.54,318.2,303.2,340.4,10389,5000,25108
2022-11-11 00:00:00,2022-11-11,00:00:00,2.667,12,74,137.6,134.9,1,8.88,5.97,14.17,3.68,-4.98,11.06,-1.17,-12.54,8.37,0.03,-8.12,10.55,352.03,2.73,358.17,0.2,-67.75,79.33,9.41,3.98,18.43,335.7,300.6,430.6,56214,20040,222838
2022-11-12 00:00:00,2022-11-12,00:00:00,2.333,9,88,138.2,135.4,1,7.16,4.08,12.44,5.57,-1.29,9.82,-1.74,-9.86,5.8,3.71,-5.68,9.82,342.53,1.6,358.64,28.4,-50.41,61.91,7.89,3.99,10.57,464.4,402.4,494.3,166091,32753,384557
2022-11-13 00:00:00,2022-11-13,00:00:00,2.667,12,111,137.0,134.1,1,6.02,5.05,6.82,4.52,-4.12,6.4,-1.82,-4.99,4.48,0.53,-4.27,6.01,340.65,1.6,358.29,5.2,-44.41,82.76,4.94,2.73,9.62,458.3,434.6,526.1,142142,35029,379382
2022-11-14 00:00:00,2022-11-14,00:00:00,1.667,6,96,141.5,138.5,1,5.73,4.03,6.81,4.1,-2.72,6.19,-1.87,-4.89,4.44,0.88,-4.12,5.67,334.62,1.03,358.76,8.99,-44.92,83.05,4.43,2.79,7.48,440.8,417.2,500.9,158093,96212,322657
2022-11-15 00:00:00,2022-11-15,00:00:00,1.0,4,86,134.2,131.3,1,4.57,3.69,5.22,3.63,-2.87,4.81,-1.3,-4.95,3.11,0.41,-3.64,3.75,336.18,0.67,359.0,5.33,-50.28,62.25,3.98,1.25,6.54,408.7,374.6,469.6,106645,43007,388654
2022-11-16 00:00:00,2022-11-16,00:00:00,1.333,5,90,132.9,130.0,1,4.68,2.87,5.38,3.57,-2.03,4.77,-1.5,-4.72,2.13,-0.17,-3.79,4.48,328.81,0.66,358.8,-2.12,-49.72,74.98,3.25,0.76,5.87,376.2,304.0,482.2,66842,5238,296495
2022-11-17 00:00:00,2022-11-17,00:00:00,0.667,3,59,119.2,116.5,1,6.17,3.74,7.54,3.88,-1.74,6.01,-3.57,-5.16,1.1,1.4,-2.09,6.24,314.97,29.07,347.73,12.24,-29.17,87.54,3.32,0.56,7.55,358.1,299.1,456.3,70997,5239,254341
2022-11-18 00:00:00,2022-11-18,00:00:00,3.0,15,57,116.0,113.4,1,6.17,1.41,11.22,4.04,-3.26,5.99,-0.84,-10.08,9.89,-1.09,-9.03,7.73,3.74,2.49,356.72,-10.11,-79.13,66.83,7.33,1.5,20.09,325.5,309.2,473.2,58981,6160,228872
2022-11-19 00:00:00,2022-11-19,00:00:00,2.333,9,75,115.1,112.4,1,10.19,5.58,12.25,4.8,-1.93,9.8,-7.28,-11.33,3.93,2.33,-2.77,9.47,311.25,2.13,358.03,14.0,-19.53,53.48,7.09,3.87,15.48,359.7,327.2,386.8,83676,27371,203386
2022-11-20 00:00:00,2022-11-20,00:00:00,2.667,12,87,119.1,116.3,1,6.76,4.7,11.64,3.12,-5.95,9.45,-4.72,-10.26,1.69,1.43,-8.53,8.09,300.87,12.27,354.24,12.54,-52.76,62.44,9.29,2.21,20.03,331.8,309.5,465.8,42554,15978,251095
2022-11-21 00:00:00,2022-11-21,00:00:00,3.333,18,77,117.0,114.2,1,6.07,2.61,9.98,1.48,-4.92,6.49,-3.03,-7.03,5.8,0.6,-9.2,5.82,289.67,3.13,356.38,6.8,-73.41,65.65,9.37,6.6,17.5,409.8,383.6,461.1,113925,68721,192043
2022-11-22 00:00:00,2022-11-22,00:00:00,1.0,4,73,115.7,112.9,1,4.12,3.13,5.51,3.6,-3.59,5.13,-0.88,-3.49,2.77,0.79,-2.16,3.05,341.88,1.13,359.05,11.04,-32.93,56.56,5.21,3.5,8.4,374.1,318.6,401.2,86701,14679,220427
2022-11-23 00:00:00,2022-11-23,00:00:00,1.0,4,71,113.3,110.5,1,2.81,0.62,5.18,0.36,-2.89,4.3,-1.18,-4.83,2.59,0.36,-2.67,3.06,275.72,4.85,356.92,11.06,-59.12,56.71,20.45,6.68,31.04,303.3,289.5,327.6,16747,10841,27064
2022-11-24 00:00:00,2022-11-24,00:00:00,2.333,9,76,109.7,106.9,1,3.81,0.59,15.41,-0.48,-8.27,4.83,1.57,-6.07,9.4,-0.15,-7.73,11.03,105.35,3.78,354.22,-3.47,-79.26,81.23,16.23,7.13,42.4,305.2,287.1,397.9,26330,14165,130261
2022-11-25 00:00:00,2022-11-25,00:00:00,4.0,27,72,108.5,105.7,1,10.1,5.54,15.15,-5.42,-10.76,6.02,5.75,-5.61,11.91,-0.76,-10.43,11.07,132.43,23.34,336.15,-4.3,-78.25,71.49,10.37,6.87,12.45,494.0,391.2,545.5,296618,104109,402197
2022-11-26 00:00:00,2022-11-26,00:00:00,3.667,22,78,107.1,104.3,1,6.57,3.24,10.67,-3.8,-6.66,5.46,3.73,-5.54,9.42,-0.37,-6.8,5.9,134.66,24.79,310.61,-3.45,-65.45,61.31,10.41,8.28,13.81,523.5,464.4,619.6,366442,201505,631055
2022-11-27 00:00:00,2022-11-27,00:00:00,3.667,22,72,107.2,104.4,1,6.64,4.41,10.75,-4.66,-9.41,0.62,3.08,-2.02,8.29,-1.07,-8.48,5.29,145.97,90.25,200.53,-9.49,-81.63,41.28,9.35,5.63,11.78,474.6,413.1,543.1,174247,96198,411227
2022-11-28 00:00:00,2022-11-28,00:00:00,5.333,56,56,107.0,104.1,1,9.29,7.49,11.43,-7.76,-9.86,4.5,3.42,-1.83,8.29,0.65,-9.44,6.89,151.76,41.42,341.53,3.98,-77.07,41.08,11.25,9.37,14.38,572.7,487.1,661.7,457191,145498,706656
2022-11-29 00:00:00,2022-11-29,00:00:00,4.0,27,28,107.9,105.0,1,6.44,5.43,8.12,-5.03,-6.89,2.78,2.18,-3.75,6.28,-1.31,-6.27,4.65,158.48,86.93,334.54,-11.37,-81.4,47.81,10.76,0.92,15.26,552.8,248.0,692.3,444848,5000,862689
2022-11-30 00:00:00,2022-11-30,00:00:00,5.333,56,28,111.0,108.0,1,8.84,7.09,12.05,-6.74,-9.93,2.15,3.61,-6.59,7.77,0.83,-8.72,7.89,152.35,66.34,240.81,5.69,-64.95,58.36,12.52,6.33,18.74,614.7,570.8,681.4,554788,291193,1164419
2022-12-01 00:00:00,2022-12-01,00:00:00,4.667,39,51,118.7,115.4,1,6.22,4.75,11.96,-4.2,-10.2,3.61,3.42,-4.09,10.07,-0.02,-8.95,8.68,143.92,48.79,252.48,-0.14,-74.36,71.05,5.91,1.0,17.77,564.1,516.1,645.9,327100,8674,949028
2022-12-02 00:00:00,2022-12-02,00:00:00,3.333,18,71,124.0,120.6,1,4.38,2.88,5.29,-1.81,-4.6,4.01,2.59,-2.96,4.8,-0.63,-4.02,3.96,118.5,12.17,238.02,-8.71,-66.28,62.81,11.45,1.1,17.85,590.6,512.8,656.9,566380,5000,1313511
2022-12-03 00:00:00,2022-12-03,00:00:00,3.333,18,75,133.8,130.0,1,3.94,1.86,5.59,-0.23,-4.4,4.18,2.28,-1.93,4.8,-0.64,-4.1,3.99,93.67,5.59,350.6,-10.82,-71.65,65.62,11.82,6.57,14.97,547.8,512.1,617.6,493423,134392,796130
2022-12-04 00:00:00,2022-12-04,00:00:00,4.333,32,93,143.7,139.6,1,5.81,4.12,7.89,0.96,-5.45,4.83,3.48,-1.59,6.6,-0.22,-7.04,4.61,92.11,22.8,206.69,-2.19,-80.52,63.14,10.49,7.91,13.5,512.9,485.2,537.9,323067,135342,427391
2022-12-05 00:00:00,2022-12-05,00:00:00,2.667,12,103,149.8,145.4,1,4.43,3.88,5.22,-2.83,-4.4,1.8,1.98,-1.35,4.53,-0.71,-4.37,4.79,140.18,38.5,234.73,-9.69,-81.79,68.24,7.31,3.55,10.31,487.8,431.7,529.9,246828,109182,397377
2022-12-06 00:00:00,2022-12-06,00:00:00,1.667,6,119,144.2,140.0,1,4.16,3.49,5.23,-3.63,-4.51,1.93,1.43,-0.63,4.1,-0.58,-3.43,1.96,151.81,52.72,190.71,-8.07,-50.2,30.31,2.9,0.65,6.08,394.2,331.3,502.0,95457,6599,412107
2022-12-07 00:00:00,2022-12-07,00:00:00,4.667,39,127,148.0,143.6,1,8.87,3.81,19.84,-1.29,-10.69,11.48,3.21,-17.39,11.17,-1.76,-12.96,14.68,105.88,7.03,350.75,-17.84,-72.41,69.23,14.06,3.68,48.63,365.1,312.6,491.1,32937,11564,301231
2022-12-08 00:00:00,2022-12-08,00:00:00,4.0,27,128,143.0,138.8,1,8.43,3.57,12.17,5.22,-4.12,11.52,-2.47,-8.95,5.58,2.61,-6.13,10.43,336.24,0.55,358.55,17.94,-67.21,80.1,11.45,9.41,14.61,532.6,466.4,593.6,298516,158147,475201
2022-12-09 00:00:00,2022-12-09,00:00:00,4.333,32,111,149.1,144.6,1,7.01,5.24,7.87,3.71,-1.48,7.32,-3.28,-7.52,3.81,1.87,-6.13,6.51,322.74,1.26,359.27,16.54,-73.34,65.64,9.9,8.01,11.59,527.4,491.2,551.2,326529,221956,468043
